LocationLogID,OldRackLayer,NewRackLayer,MoldID,CutterID,notes,EmployeeID,DateEntry,UpdatedAt,UpdatedBy
1200,0,331,5594,,,,2025/09/29 10:18:22,,
1201,0,331,5595,,,,2025/09/29 10:18:39,,
1202,0,331,5596,,,,2025/09/29 10:21:17,,
1203,0,331,5597,,,,2025/09/29 10:21:25,,
1204,370,331,3536,,,,2025/09/29 10:21:37,,
1205,370,331,3539,,,,2025/09/29 10:21:43,,
1206,370,331,5140,,,,2025/09/29 10:21:47,,
1207,311,331,5141,,,,2025/09/29 10:22:04,,
1208,370,331,3508,,,,2025/09/29 10:22:16,,
1209,370,331,3543,,,,2025/09/29 10:22:19,,
1210,0,331,5598,,,,2025/09/29 10:22:31,,
1211,0,331,5599,,,,2025/09/29 10:22:37,,
1212,370,331,5132,,,,2025/09/29 10:22:44,,
1213,370,331,3535,,,,2025/09/29 10:24:45,,
1214,0,331,5601,,,,2025/09/29 10:25:33,,
1215,0,331,5601,,,,2025/09/29 10:25:43,,
1216,370,331,5135,,,,2025/09/29 10:25:54,,
1217,370,331,5136,,,,2025/09/29 10:25:57,,
1218,370,331,5137,,,,2025/09/29 10:26:00,,
1219,0,331,5602,,,,2025/09/29 10:26:10,,
1220,0,331,5603,,,,2025/09/29 10:26:16,,
1221,703,233,5569,,,,2025/09/29 11:50:29,,
1222,703,233,5569,,,,2025/09/29 11:50:43,,
1223,700,233,5543,,,,2025/09/30 14:19:42,,
1224,700,233,5543,,,,2025/09/30 14:22:48,,
1225,185,232,2502,,,,2025/10/02 10:04:58,,
1226,185,232,2502,,,,2025/10/02 10:05:10,,
1227,185,232,2495,,,,2025/10/02 10:05:18,,
1228,185,232,2495,,,,2025/10/02 10:05:21,,
1229,707,708,4648,,,,2025/10/02 11:21:15,,
1230,707,708,4648,,,,2025/10/02 11:22:32,,
1231,280,707,5370,,,,2025/10/02 11:23:03,,
1232,154,707,4464,,,,2025/10/02 11:23:15,,
1233,141,707,1837,,,,2025/10/02 11:23:22,,
1234,703,707,5559,,,,2025/10/02 11:23:28,,
1235,703,707,4461,,,,2025/10/02 11:23:38,,
1236,233,707,5569,,,,2025/10/02 11:23:54,,
1237,25,707,248,,,,2025/10/02 11:24:12,,
1238,603,707,3999,,,,2025/10/02 11:24:19,,
1239,21,707,177,,,,2025/10/02 11:25:35,,
1240,,233,5413,,,,2025/10/02 11:27:20,,
1241,,233,5420,,,,2025/10/02 11:27:41,,
1242,,233,5421,,,,2025/10/02 11:27:50,,
1243,,233,5422,,,,2025/10/02 11:27:55,,
1245,703,232,5412,,,,2025/10/02 11:37:56,,
1246,,232,5433,,,,2025/10/02 11:38:11,,
1247,,232,5431,,,,2025/10/02 11:38:45,,
1248,700,232,5608,,,,2025/10/02 11:40:11,,
1249,233,,5413,,,,2025/10/02 17:46:19,,
1250,700,233,5511,,,,2025/10/02 17:46:30,,
1251,700,233,5511,,,,2025/10/02 17:46:38,,
1252,,14,4509,,,,2025/10/02 18:00:43,,
1253,,14,4509,,,,2025/10/02 18:00:57,,
1254,700,,5609,,,,2025/10/03 11:23:03,,
1255,,701,5609,,,,2025/10/03 11:23:10,,
1256,707,121,5569,,,,2025/10/03 11:53:09,,
1257,707,121,5569,,,,2025/10/03 11:53:17,,
1258,71,703,5416,,,,2025/10/07 11:24:27,,
1259,71,703,5416,,,,2025/10/07 11:24:38,,
1260,703,71,5416,,,,2025/10/07 11:24:47,,
1261,703,71,5416,,,,2025/10/07 11:24:51,,
1262,700,94,5533,,,,2025/10/07 13:25:34,,
1263,700,94,5533,,,,2025/10/07 13:25:41,,
1266,700,702,2860,,,,2025/10/07 13:33:03,,
1267,700,702,2861,,,,2025/10/07 13:33:14,,
1269,,702,,3060,,,2025/10/07 13:56:12,,
1270,,702,,3061,,,2025/10/07 13:56:49,,
1271,232,705,2502,,,,2025/10/08 16:29:08,,
1272,232,705,2495,,,,2025/10/08 16:29:26,,
1273,0,700,5624,,,,2025/10/09 19:11:23,,
1274,0,700,5624,,,,2025/10/09 19:11:41,,
1275,105,707,558,,廃棄準備,,2025/10/10 10:38:38,,
1285,233,660,5550,,,,2025/10/10 10:57:16,,
1286,85,332,733,,,,2025/10/15 16:05:29,,
1287,85,332,733,,,,2025/10/15 16:05:45,,
1288,707,705,558,,廃棄済,,2025/10/15 16:12:17,,
1289,705,704,558,,,,2025/10/15 17:56:37,,
1290,700,703,5633,,,,2025/10/22 13:15:57,,
1291,700,703,5633,,,,2025/10/22 13:16:04,,
1292,,703,,3063,,,2025/10/22 13:18:59,,
1293,,703,,3063,,,2025/10/22 13:19:50,,
1294,700,703,5632,,,,2025/10/22 13:21:16,,
1295,700,703,5632,,,,2025/10/22 13:21:21,,
1298,703,232,5566,,,,2025/10/22 19:30:35,,
1299,53,705,930,,,,2025/10/23 9:15:01,,
1300,53,705,2969,,,,2025/10/23 9:25:51,,
1301,233,703,5421,,,,2025/10/24 11:24:08,,
1303,233,703,5422,,,,2025/10/24 11:25:13,,
1308,603,602,2930,,,,2025/10/24 13:38:53,,
1309,656,233,3192,,,,2025/10/24 13:39:21,,
1312,233,704,3192,,,,2025/10/27 16:47:02,,
1313,73,72,1088,,,,2025/10/28 16:02:43,,
1315,700,73,5636,,,,2025/10/28 16:04:12,,
1316,72,74,1088,,,,2025/10/28 16:04:21,,
1317,700,703,5642,,,,2025/10/29 11:33:06,,
1318,700,703,5642,,,,2025/10/29 11:33:11,,
1319,700,703,5641,,,,2025/10/29 11:33:43,,
1320,700,703,5641,,,,2025/10/29 11:33:49,,
1321,,701,3331,,,,2025/10/30 10:58:06,,
1324,700,165,5643,,,,2025/11/04 17:43:14,,
1325,700,233,5640,,,,2025/11/05 8:13:44,,
1326,660,604,5550,,,,2025/11/06 13:08:02,,
1327,701,71,5415,,,,2025/11/07,,
1328,700,51,5604,,,,2025/11/07 16:52:10,,
1329,182,703,2121,,,,2025/11/10 14:42:42,,
1330,182,703,2121,,,,2025/11/10 14:42:48,,
1331,182,703,2122,,,,2025/11/10 14:42:53,,
1332,182,703,2122,,,,2025/11/10 14:42:59,,
1334,700,233,5650,,,,2025/11/12 8:37:13,,
1336,700,703,5646,,,,2025/11/8 8:43:31,,
1337,700,703,5647,,,,2025/11/8 8:43:43,,
1340,1001,410,,727,,,2025/11/12 10:17:41,,
1341,1001,410,,727,,,2025/11/12 10:20:04,,
1342,703,707,5646,,,,2025/11/12 13:02:00,,
1343,703,707,5646,,,,2025/11/12 13:02:06,,
1344,703,707,5647,,,,2025/11/12 13:13:23,,
1345,123,702,2221,,,,2025/11/13 10:32:48,,
1346,123,702,2221,,,,2025/11/13 10:32:59,,
1347,700,123,5657,,,,2025/11/13 10:38:08,,
1348,700,704,5660,,,,2025/11/13 20:05:03,,
1349,700,710,5660,,,,2025/11/13 20:05:07,,
1350,700,701,5660,,,,2025/11/13 20:05:13,,
1351,700,701,5660,,,,2025/11/13 20:05:18,,
1352,111,114,363,,,,2025/11/14 10:09:23,,
1353,700,35,5644,,,,2025/11/18 10:27:52,,
1354,,704,5413,,,,2025/11/18 10:46:44,,
1355,233,705,5511,,,,2025/11/18 10:54:32,,
1356,,840,,3070,,,2025/11/19 9:08:39,,
1357,,841,,3070,,,2025/11/19 9:08:44,,
1358,,700,,3071,,,2025/11/20 9:11:06,,
1359,,702,,3072,,,2025/11/20 9:34:31,,
1360,73,707,5636,,,,2025/11/20 19:09:33,,
1361,700,707,5639,,,,2025/11/20 19:12:07,,
1362,700,703,5663,,,,2025/11/26 8:22:30,,
1363,700,703,5663,,,,2025/11/26 8:22:35,,
1364,101,103,5311,,,,2025/11/27 13:26:53,,
1365,101,103,5312,,,,2025/11/27 13:27:06,,
1366,41,42,836,,,,2025/11/27 13:34:06,,
1367,,703,4031,,,,2025/11/27 13:52:54,,
1368,83,703,699,,棚卸,,2025/11/27 14:02:59,,
1369,700,233,5659,,,,2025/11/27 15:27:29,,
1370,700,53,5652,,,,2025/11/28 20:18:26,,
1371,,801,,3073,,,2025/12/01 13:07:53,,
1372,707,700,824,,,,2025/12/01 14:46:22,,
1373,700,707,824,,,,2025/12/01 15:02:16,,
1374,700,704,5678,,,,2025/12/03 11:10:58,,
1375,700,701,5678,,,,2025/12/03 11:11:13,,
1376,700,701,5678,,,,2025/12/03 11:11:21,,
1377,700,701,5679,,,,2025/12/03 11:11:57,,
1378,700,701,5680,,,,2025/12/03 11:12:20,,
1379,700,701,5681,,,,2025/12/03 11:12:37,,
1380,85,705,731,,,,2025/12/04 11:49:20,,
1381,232,121,5566,,,,2025/12/05 9:22:05,,
1382,121,703,5566,,,,2025/12/05 9:22:08,,
1383,700,172,5661,,,,2025/12/08 13:26:10,,
1384,700,182,5685,,,,2025/12/08 15:52:22,,
1385,186,704,2178,,,,2025/12/08 16:03:46,,
1386,707,705,248,,,,2025/12/08 16:04:32,,
1387,700,702,5677,,,,2025/12/08 16:16:16,,
1388,700,702,5682,,,,2025/12/08 16:16:30,,
1389,,702,,3075,,,2025/12/08 16:19:05,,
1390,,801,,3076,,,2025/12/09 14:55:05,,
1391,94,703,5339,,,,2025/12/09 15:11:02,,
1392,703,94,5339,,,,2025/12/09 15:11:06,,
1393,94,703,5340,,,,2025/12/09 15:11:19,,
1394,703,94,5340,,,,2025/12/09 15:11:24,,
1395,,102,4432,,,,2025/12/10 11:04:23,,
1396,,102,4432,,,,2025/12/10 11:04:29,,
1398,0,700,5690,,,,2025/12/12 17:00:08,,
1399,233,164,5640,,,,2025/12/15 8:34:00,,
1400,165,164,5643,,,,2025/12/15 8:34:18,,
1401,331,272,3160,,,,2025/12/15 9:48:14,,
1402,700,240,5612,,,,2025/12/15 16:50:57,,
1403,700,240,5573,,,,2025/12/15 16:51:03,,
1404,704,704,1740,,廃棄済,1,2025/12/16 11:26:08,,
1405,704,704,1736,,廃棄済,1,2025/12/16 11:26:20,,
1406,704,704,1741,,廃棄済,1,2025/12/16 11:26:29,,
1407,704,704,1752,,廃棄済,1,2025/12/16 11:26:36,,
1408,704,704,1734,,廃棄済,1,2025/12/16 11:26:42,,
1409,704,704,1743,,廃棄済,1,2025/12/16 11:26:52,,
1410,707,704,1742,,廃棄済,1,2025/12/16 11:27:01,,
1411,707,704,1745,,廃棄済,1,2025/12/16 11:27:13,,
1412,707,704,1739,,廃棄済,1,2025/12/16 11:27:25,,
1413,707,704,1737,,廃棄済,1,2025/12/16 11:42:41,,
1414,707,704,4785,,廃棄済,1,2025/12/16 12:36:37,,
1415,707,704,4784,,廃棄済,1,2025/12/16 12:36:37,,
1416,707,704,1744,,廃棄済,1,2025/12/16 12:45:35,,
1417,707,704,3936,,廃棄済,1,2025/12/16 12:45:35,,
1418,707,704,3937,,廃棄済,1,2025/12/16 12:48:28,,
1419,707,704,1735,,廃棄済,1,2025/12/16 12:48:28,,
1420,707,704,1738,,廃棄済,1,2025/12/16 12:48:28,,
1421,707,704,824,,廃棄済,1,2025/12/16 12:48:28,,
1422,152,704,1906,,廃棄済,1,2025/12/16 13:39:15,,
1423,151,704,1916,,廃棄済,1,2025/12/16 13:39:15,,
1424,700,65,5671,,,,2025/12/17 12:03:27,,
1425,,801,,3077,,,2025/12/17 16:02:42,,
1426,,801,,3078,,,2025/12/17 16:09:09,,
1427,,801,,3079,,,2025/12/17 17:10:20,,
1428,801,1001,,3077,,,2025/12/17 17:37:02,,
1429,1001,1000,,3077,,,2025/12/17 17:37:08,,
1430,801,1000,,3078,,,2025/12/17 17:37:10,,
1431,801,1000,,3079,,,2025/12/17 17:37:15,,
1432,700,233,5683,,,,2025/12/18 10:15:30,,
1433,233,121,5420,,,,2025/12/19 10:42:38,,
1434,602,707,2930,,返却予定・引取り,,2025/12/23 15:05:20,,
1435,53,707,933,,返却予定・引取り,,2025/12/23 15:05:38,,
1436,53,707,943,,返却予定・引取り,,2025/12/23 15:05:51,,
1437,700,707,5651,,HAI,,2025/12/23 15:34:52,,
1438,700,233,5689,,,,2025/12/26 16:55:05,,
1439,94,95,5340,,,,2025/12/27 10:07:51,,
1440,94,95,5339,,,,2025/12/27 10:08:05,,
1441,,1000,,3081,,,2026/01/05 8:14:08,,
1442,,1000,,3083,,,2026/01/05 8:18:26,,
1443,,1002,,3084,,,2026/01/05 13:11:40,,
1444,621,704,4950,,廃棄済,1,2026/01/05 15:24:26,,
1445,707,705,2930,,返却済,,2026/01/06 15:58:46,,
1446,707,705,933,,返却済,,2026/01/06 15:59:05,,
1447,707,705,943,,返却済,,2026/01/06 15:59:59,,
1448,707,703,5632,,,,2026/01/08 11:32:54,,
1449,700,181,5704,,,,2026/01/08 11:35:39,,
1450,700,181,5690,,,,2026/01/08 11:36:46,,
1452,181,176,5543,,,,2026/01/08 11:40:43,,
1453,1002,702,,3084,,,2026/01/08 17:21:11,,
1454,,702,,3085,,,2026/01/08 17:54:03,,
1455,700,,5709,,,,2026/01/09 18:22:07,,
1456,700,702,5709,,,,2026/01/09 18:22:12,,
1457,700,,5709,,,,2026/01/09 18:22:38,,
1458,708,281,1941,,,,2026/01/13 17:49:33,,
1459,700,233,5695,,,,2026/01/14 9:00:32,,
1460,33,705,775,,,,2026/01/14 15:08:26,,
1461,700,701,5711,,,,2026/01/16 17:14:31,,
1462,700,701,5711,,,,2026/01/16 17:15:14,,
1463,222,223,1163,,,,2026/01/22 16:43:16,,
1464,232,703,5646,,,,2026/01/23,,
1465,,700,5419,,,,2026/01/28 20:29:12,,
1466,,700,5419,,,,2026/01/28 20:29:17,,
1467,707,703,3020,,引取,,2026/01/29,,
1468,700,233,5714,,,,2026/01/29 17:51:12,,
1469,700,233,5696,,,,2026/02/02 11:44:25,,
1470,45,705,826,,返却済,,2026/02/02 16:06:07,,
1471,705,705,826,,返却済,,2026/02/02 16:06:13,,
1472,132,705,2210,,返却済,,2026/02/02 16:07:04,,
1473,233,705,5689,,返却済,,2026/02/02 16:08:25,,
1474,705,705,5689,,返却済,,2026/02/02 16:10:43,,
1475,700,705,5691,,返却済,,2026/02/02 16:12:47,,
1476,700,705,5693,,返却済,,2026/02/02 16:13:57,,
1483,705,182,2105,,,,2026/02/03 8:15:52,,
1487,705,182,2105,,,,2026/02/03 8:26:23,,
1489,705,183,2136,,,,2026/02/03 8:26:52,,
1496,705,183,2136,,,,2026/02/03 8:56:51,,
1497,705,182,2105,,,,2026/02/03 11:43:06,,
1501,705,705,2105,,返却済,,2026/02/03 12:15:29,,
1502,705,182,2105,,,,2026/02/03 12:15:54,,
1503,182,705,2105,,返却済,,2026/02/03 13:47:16,,
1504,705,705,2105,,返却済,,2026/02/03 14:24:15,,
1505,705,705,2105,,返却済,,2026/02/03 14:33:41,,
1506,22,21,157,,,,2026/02/04 9:56:36,,
1513,705,705,5687,,返却済,1,2026/02/04 20:05:07,,
1514,700,233,5725,,,,2026/02/12 16:51:29,,
1515,705,705,5437,,返却済,1,2026/02/12 16:53:15,,
1516,700,72,5686,,,,2026/02/18 14:54:14,,
1517,700,72,5716,,,,2026/02/18 20:18:28,,
1518,72,254,5686,,,,2026/02/19 10:28:14,,
1519,700,73,5717,,,,2026/02/19 19:54:33,,
1520,700,73,5722,,,,2026/02/19 19:58:48,,
1521,233,75,5659,,,,2026/02/24 15:01:00,,
1522,705,705,2136,,返却済,1,2026/02/24 16:19:47,,
1523,51,702,5545,,,,2026/02/25,,
1524,51,702,5549,,,,2026/02/25,,
1525,625,604,2618,,,,2026/02/26 10:40:14,,
1526,700,703,5735,,,,2026/02/27 16:29:19,,
1527,701,707,5558,,,,2026/02/28 14:49:52,,
1528,701,707,5711,,,,2026/02/28 14:50:54,,
1529,700,233,5726,,,,2026/02/28 16:22:21,,
1530,700,703,5736,,,,2026/03/02 10:15:15,,
1531,233,51,5696,,,,2026/03/02 11:44:32,,
1532,700,25,5723,,,,2026/03/02 11:44:45,,
1533,700,65,5670,,,,2026/03/05 13:50:18,,
1534,,700,,3092,,,2026/03/06 18:28:16,,
1535,233,223,5428,,,,2026/03/12 8:36:33,,
1536,233,22,5429,,,,2026/03/12 8:37:25,,
1537,22,223,5429,,,,2026/03/12 8:37:28,,
1538,700,707,5734,,,,2026/03/13 8:37:15,,
1539,700,233,5740,,,,2026/03/13 8:37:39,,
1540,700,94,5684,,,,2026/03/13 19:12:39,,
1541,711,700,5766,,,,2026/03/19 17:58:44,,
1542,704,704,3062,,廃棄済,1,2026/03/23 17:25:39,,
1543,704,704,3061,,廃棄済,1,2026/03/23 17:25:53,,
1544,704,704,5338,,廃棄済,1,2026/03/23 17:26:05,,
1545,704,704,5338,,廃棄済,1,2026/03/23 17:39:18,,
1546,704,704,5442,,廃棄済,1,2026/03/23 17:39:18,,
1547,704,704,5443,,廃棄済,1,2026/03/23 17:39:18,,
1548,704,704,5445,,廃棄済,1,2026/03/23 17:39:18,,
1549,704,704,5446,,廃棄済,1,2026/03/23 17:39:18,,
1550,704,704,5439,,廃棄済,1,2026/03/23 17:39:18,,
1551,704,704,5438,,廃棄済,1,2026/03/23 17:39:18,,
1552,704,704,5512,,廃棄済,1,2026/03/23 17:39:18,,
1553,704,704,357,,廃棄済,1,2026/03/23 17:39:18,,
1554,704,704,1948,,廃棄済,1,2026/03/23 17:39:18,,
1555,704,704,428,,廃棄済,1,2026/03/23 17:39:18,,
1556,704,704,409,,廃棄済,1,2026/03/23 17:39:18,,
1557,704,704,365,,廃棄済,1,2026/03/23 17:39:18,,
1558,704,704,360,,廃棄済,1,2026/03/23 17:39:18,,
1559,704,704,417,,廃棄済,1,2026/03/23 17:39:18,,
1560,124,704,283,,廃棄済,1,2026/03/23 17:39:18,,
1561,704,704,322,,廃棄済,1,2026/03/23 17:39:18,,
1562,704,704,1167,,廃棄済,1,2026/03/23 17:39:18,,
1563,704,704,1127,,廃棄済,1,2026/03/23 17:39:18,,
1564,704,704,321,,廃棄済,1,2026/03/23 17:39:18,,
1565,704,704,394,,廃棄済,1,2026/03/23 17:39:18,,
1566,704,704,3064,,廃棄済,1,2026/03/23 17:39:18,,
1567,703,272,5421,,,,2026/03/24 13:39:34,,
1568,703,272,5422,,,,2026/03/24 13:39:38,,
1569,707,272,5559,,,,2026/03/24 13:39:51,,
1570,223,92,1163,,,,2026/03/24 13:42:51,,
1571,700,233,5747,,,,2026/03/24 13:52:21,,
1572,700,95,5730,,,,2026/03/25 8:46:04,,
1573,700,707,5764,,,,2026/03/25 17:29:34,,
1574,700,103,5762,,,,2026/03/25 17:30:34,,
1575,700,103,5763,,,,2026/03/25 17:30:44,,
1576,233,103,5740,,,,2026/03/25 17:30:51,,
1577,175,702,2484,,,,2026/03/27 14:07:16,,
1578,25,702,5337,,,,2026/03/27 14:08:05,,
1581,,702,4174,,,,2026/03/27 14:16:27,,
1582,,702,4174,,,,2026/03/27 14:16:36,,
1583,700,702,5773,,,,2026/03/27 14:17:05,,
1584,432,702,,980,,,2026/03/27 14:19:19,,
1585,,702,,3096,,,2026/03/27 14:21:06,,
1586,707,660,5764,,,,2026/04/01 13:10:58,,
1587,93,92,263,,,,2026/04/01 15:21:48,,
1588,94,92,4657,,,,2026/04/01 15:22:51,,
1589,700,702,5779,,,,2026/04/01 17:47:34,,
1590,700,702,5779,,,,2026/04/01 17:47:39,,
1591,233,121,5650,,,,2026/04/02 9:50:30,,
1592,700,75,5699,,,,2026/04/02 9:50:58,,
1593,700,25,5607,,,,2026/04/02 9:56:39,,
1594,707,272,4461,,,,2026/04/02 9:56:50,,
1595,700,660,5765,,,,2026/04/02 11:05:44,,
1596,700,703,5771,,,,2026/04/02 11:24:52,,
1597,660,233,5765,,,,2026/04/03 17:15:04,,
1598,172,702,2001,,,,2026/04/03 19:38:37,,
1599,172,702,2001,,,,2026/04/03 19:38:51,,
1600,660,10,5764,,,,2026/04/06 10:41:06,,
1601,10,103,5764,,,,2026/04/06 10:41:11,,
1602,700,103,5761,,,,2026/04/06 10:41:20,,
1603,700,703,5710,,,,2026/04/07 11:40:00,,
1604,700,125,5776,,,,2026/04/07 11:44:07,,
1605,94,602,5341,,,,2026/04/07 16:26:01,,
1606,233,65,5747,,,,2026/04/07 18:22:54,,
1609,,212,3825,,,,2026/04/14 14:16:40,,
1610,,212,3825,,,,2026/04/14 14:16:57,,
1611,233,62,5683,,,,2026/04/15 13:16:48,,
